id,ad_creative_body,gt_theme,stance,funding_entity,pred_theme_sbert,pred_theme_llms
3900341870061160,"Virginians Come First, not special interests.
  
  
 

  We should have never allowed a company to build a road for us and then tax us to drive on it. The roads should be owned and operated by Virginians. We are taxed three times: owning a car (car tax), driving down a road (toll road), and fueling the car. (gas tax) So I am for the removal of all toll roads in Virginia.
  
  
 

  Donate for Virginia: https://secure.winred.com/pio-for-delgate/donate-today?recurring=true&exitintent=true
  
  
 

  Scott Pio’s Policies: https://scottpio.com/policies/",AgainstCorporateInterests,1,Pio for Delegate,GasTax,AgainstCorporateInterests
1117773452086960,"We said ""hi!"" to the Obamas and their guests yesterday at the groundbreaking for the Obama Presidential Center. ""The environmental benefit of trees in Jackson Park also include the removal of roughly 22 tons of carbon dioxide and 342 pounds of air pollution each year, according to a 2018 survey. The latter is especially important in a city that is ranked as the 16th most polluted city in the US for ozone pollution and whose asthma rates surpass national averages."" -- Environmental Health News, 8.2021
  https://www.ehn.org/barack-obama-presidential-center-chicago-2654814450/one-tree-does-not-equal-one-tree",Deforestation,1,Jeannette L Hoyt,Deforestation,Deforestation
1284956081939480,Do you drive a car? Balance the carbon you emit from a year of driving. Every mile balanced makes a positive impact on the Colorado environment as well as your neighbors in need. Learn more at www.carboncutco.com,Carbon,1,ENERGY RESOURCE CENTER,Carbon,Carbon
551477139611432,What’s the general contractor’s perspective on reducing embodied carbon of concrete? Find out from Turner Construction Data Center Program Sustainability Lead Katie Poss at GCS 2021. Register for free at https://bit.ly/3ifzil3,Carbon,1,Build With Strength,Carbon,Carbon
401440664849913,"Accelerating research, funding, and investment in innovation, such as carbon capture utilization and storage technologies, will help companies implement a long-term sustainability strategy.
  
  
 

  Learn about how the cement and concrete industry will reach carbon neutrality at shapedbyconcrete.com",Carbon,1,Portland Cement Association,Carbon,Carbon
1605433879802720,Did you know that renewable energy projects support the local tax base which means more funding for local community initiatives? Say YES to renewable energy and YES to new opportunities for Illinois!,CustomerBasedAltEnergy,1,Rural Illinois For Local Energy Production,CustomerBasedAltEnergy,CustomerBasedAltEnergy
941758676544355,"Come learn about solar and renewable energy at our free Solar 101 class. We will discuss the basics of solar energy, how to lower your carbon footprint, and what cost savings look like with a residential solar generation system.
  
  
 

  Event will be located at the Sapulpa Public Library in the Board Room.
  
  
 

  Dinner will be provided from Chick-fil-a!",CustomerBasedAltEnergy,1,Solar Power of Oklahoma,CustomerBasedAltEnergy,CustomerBasedAltEnergy
1343963909312670,"The next generation of nuclear carbon-free energy can bring affordable, clean energy to Idaho. Like our page to learn more about the power of nuclear energy.",CustomerBasedAltEnergy,1,Nuclear Matters,CustomerBasedAltEnergy,AltEnergy
212082891140594,"How can food repair the world? By helping local communities protect their cultures, preserve their land and sustain their futures. Learn more about food sovereignty and how AJWS works to help farmers feed their families.",FoodSecurity,1,"AMERICAN JEWISH WORLD SERVICE, INC.",FoodSecurity,FoodSecurity
416881450158215,How big of an impact does oil and natural gas have on Ohio economy? Take the quiz today!,Economy_pro,0,EXXON MOBIL CORPORATION,Economy_pro,Economy_pro
164731575799766,"The Speed & Scale Plan gets us to net-zero emissions by 2050—and halfway there by 2030. Want the Speed & Scale action plan in your hands? Send us your address and we’ll mail you the free 11x17″ poster. https://bit.ly/3nmaKt7
  
  
 

  #SpeedandScale",ClimateSolution,,Speed & Scale,ClimateSolution,ClimateSolution
4754279891324330,"Even while adding a new customer every minute and more than 780,000 miles of natural gas pipeline, the natural gas industry has a proven track record of reducing emissions. 
  
  
 

  Tell your senators that the energy tax will put more burden on the 180 million Americans who rely on natural gas to fuel their homes.",ClimateSolution,0,AMERICAN GAS ASSOCIATION,ClimateSolution,ClimateSolution
185453983396145,"""Natural gas and renewable energy are complementary resources, and they should remain critical partners in building our clean energy future.""
  
  
 

  The United States can lead the world in energy production by embracing the vast resources our country offers. When renewable energy and natural gas work as a team, our communities and businesses enjoy more economic opportunities and lower electricity costs. #Energy #CleanEnergy #NaturalGas #Renewables #RenewableEnergy #Economy #Electricity 
  
  
 

  https://thehill.com/opinion/energy-environment/549754-expand-renewable-and-natural-gas-infrastructure-to-advance-clean?rl=1",ClimateSolution,1,The Advanced Power Alliance,ClimateSolution,ClimateSolution
1090185618444550,Support affordable energy and consumer choice in New Jersey! Sign the pledge today.,Patriotism,0,EXXON MOBIL CORPORATION,Patriotism,Patriotism
797386394508927,Energy production on federal land & waters helps keep our nation energy secure. Support U.S. energy security by contacting Congress today!,Patriotism,0,EXXON MOBIL CORPORATION,AgainstClimatePolicy,Patriotism
309336597239757,Biden's 2030 Green Agenda will kill fracking jobs and raise energy costs. Help Jeff Bartos Stop Him >>,AgainstClimatePolicy,0,Bartos For US Senate,AgainstClimatePolicy,AgainstClimatePolicy
623037101987058,A new study shows that climate policy focused on investing in renewable energy will create thousands of jobs in Pennsylvania alone. Similar effects are expected in Wisconsin.,Economy_clean,1,Environmental Defense Action Fund,Economy_clean,Economy_clean
228223786048598,Big oil and gas companies are forcing American families to choose between groceries or their energy bill this winter while they line their pockets.,Economy_clean,1,Energy Boom,Economy_clean,AgainstCorporateInterests
250074220460326,Rising temperatures can cause poor air quality and affect heart health. Learn more about the connection between climate and health from HHS’s Office of Climate Change and Health Equity.,HumanHealth,1,U.S. Department of Health & Human Services,HumanHealth,HumanHealth
463551952024362,"Today's kids will live through three times as many climate disasters as their grandparents.
  
  
 

  It is clear that climate change is here now: help the Wilderness Society fight so public lands can be a critical part of the climate solution. Donate today and your gift will be MATCHED!",FutureGeneration,1,"WILDERNESS SOCIETY, THE",FutureGeneration,FutureGeneration
498901814906410,"Oh baby, this is bad: Climate change is causing premature death, birth defects, and an increase in emergency room visits in young children.
  
  
 

  https://bit.ly/3GJLnKg",FutureGeneration,1,Resource Media,FutureGeneration,FutureGeneration
333358918287667,"Climate change has made natural disasters more frequent, threatening Michigan’s power utilities and the national energy sector. Congress must #ActNow with bold solutions for climate resilience. https://bit.ly/3DeANZ8",Environmental,1,Environmental Defense Action Fund,Environmental,Environmental
464321224776050,"While the climate crisis is causing longer droughts in Texas, it's negatively impacting every part of our country. In Wisconsin, we see a sharp increase in precipitation that can lead to more floods each year. It's critical that we take action and invest in renewable energy sources before hazardous climate events get worse.",Environmental,1,Environmental Defense Action Fund,Environmental,Environmental
492303821803045,"#DearWorld, is there still time to save our planet?
  
  
 

  From floods to forest fires, climate change is devastating the Earth. Can we rise to meet this challenge? Join us as journalist Naomi Klein, author Bjorn Lomborg and former president of Mauritius Ameenah Gurib-Fakim debate the best solutions to the climate crisis during COP26.",Environmental,1,Doha Debates,Environmental,Environmental
370997111457549,"Thank you, Representative Fitzpatrick, for investing in climate and clean energy solutions to protect birds by addressing the threat of climate change. We still have more work to do, but this is an important step toward tackling both the causes of and the consequences from climate change.",Animals,1,National Audubon Society Action Fund,Animals,Animals
250153200389587,"Thank you, Representative Reed, for investing in climate and clean energy solutions to protect birds by addressing the threat of climate change. We still have more work to do, but this is an important step toward tackling both the causes of and the consequences from climate change.",Animals,1,National Audubon Society Action Fund,Animals,Animals
524291952193491,"We require more and more energy but our power grids can’t keep up with us — especially during winter. Renewable energy can help.
  
  
 

  https://bit.ly/3Ixhde1",AltEnergy,1,Resource Media,AltEnergy,AltEnergy
1455681164766510,Nuclear energy is carbon-neutral and powerful enough to run major cities.,AltEnergy,1,"CENTER FOR CONSUMER FREEDOM, THE",AltEnergy,AltEnergy
283036247092427,"This morning, I proudly cast my vote in favor of the Build Back Better Act.  
  
  
 

  It's no exaggeration to say that it will change millions of Americans' lives for the better. This legislation will provide the largest ever federal investment in clean energy, cut childcare costs, reduce the price of life saving drugs, and more!",SupportClimatePolicy,1,DIANA DEGETTE FOR CONGRESS,SupportClimatePolicy,SupportClimatePolicy
1487740614922690,"Rep. McBath, thank you for fighting for clean energy that can power our economy, create good-paying jobs, and tackle the climate crisis. This is our moment to get it done and pass the Build Back Better Act.",SupportClimatePolicy,1,"LEAGUE OF CONSERVATION VOTERS, INC",SupportClimatePolicy,SupportClimatePolicy
605141794083750,Anti-Climate conservatives are lobbying - it's time to stop them,PoliticalAffiliation,1,"Take Action Now, LLC",PoliticalAffiliation,PoliticalAffiliation
586275299342389,Senator Joe Manchin is selling our future by trying to tank vital climate action in the Build Back Better Act in exchange for the fossil fuel profits lining his pockets. These greedy pay-for-play politics are unconscionable in the age of the climate crisis. We need your voice to help protect a climate-safe future for the next generations. Send your message to President Biden: BLOCK Senator Manchin’s fossil-fueled demands! © James DeCamp / Greenpeace,PoliticalAffiliation,1,"GREENPEACE, INC.",PoliticalAffiliation,PoliticalAffiliation
2933907510201710,"The president of the United States is begging for an increase in foreign oil from OPEC — ironically, just months after shutting down the Keystone Pipeline that would offered plentiful oil to the nation. Biden’s latest move put America last.",BidenGasPriceIncrease,0,Texas Public Policy Foundation,BidenGasPriceIncrease,BidenGasPriceIncrease
875473006388483,"Can you make a donation and help us fight back against the dark money flooding into this race trying to stop our momentum?
  
  
 

  Big Pharma, Big Banks, and Big Oil know that when I'm elected, they've got trouble on their hands. That's why they're spending over $1.7 MILLION in our district trying to stop our people-powered movement. 
  
  
 

  We've got them shaking in their boots. But with days left, we can't let up now. Your donation today is crucial for us to have the ability to fight back before our August 3rd primary.",AgainstCorporateInterests,1,Nina Turner for US,AgainstCorporateInterests,AgainstCorporateInterests
3158077914478100,"Trees give us the very air that we breathe. “Through a process called photosynthesis, leaves on trees pull in carbon dioxide and water and use the energy of the sun to convert this into chemical compounds such as sugars that feed the tree. As a by-product of that chemical reaction oxygen is produced and released by the tree. It is proposed that one large tree can provide a day’s supply of oxygen for up to four people.
  “Trees also store carbon dioxide in their fibers helping to clean the air and reduce the negative effects that this CO2 could have had on our environment. In one year, a mature tree will absorb more than 48 pounds of carbon dioxide from the atmosphere and release oxygen in exchange.”
  https://www.usda.gov/media/blog/2015/03/17/power-one-tree-very-air-we-breathe",Deforestation,1,Jeannette L Hoyt,Deforestation,Deforestation
237425955216839,"Did you know: the Tongass National Forest is responsible for storing 44% of total carbon absorbed by national forests in the United States? All 16.7 million acres of Tongass forest are critical to providing clean air, water and a healthy climate for Alaskans/Americans now and in the future. 
  
  This is an opportunity for YOU to make a difference. Take action to restore protections to Alaska's Tongass National Forest🌲🐟: www.salmonstate.org/tongass
  
  Image credit: Pat Race",Deforestation,1,SalmonState,Deforestation,Deforestation
800277287586373,"The only thing that matches concrete’s strength is its sustainability. The scientists, architects, and environmental experts in the concrete industry are constantly finding and testing ways to significantly reduce carbon emissions and lower environmental impact for a more sustainable future.",Carbon,1,Build With Strength,Carbon,Carbon
619575172689134,"Did you know Illinois is already a leader in American clean power? According to the U.S. Energy Information Administration, we’re 6th in the nation in installed wind, solar, and energy storage capacity, and 5th for wind alone. In addition to supporting Illinois’ landowners by providing them with a steady source of income through lease payments, these projects are great for all members of host communities: each year, Illinois’ wind installations alone contribute $49 million in property, state, and local taxes to the primarily rural areas that host them. For more information on wind power in Illinois, check out the Prairie State’s energy profile here: https://bit.ly/EIAIllinois",CustomerBasedAltEnergy,1,Rural Illinois For Local Energy Production,CustomerBasedAltEnergy,CustomerBasedAltEnergy
2808830112726510,"With wind + solar + nuclear energy, we can keep Montana’s air clean and our energy carbon-free. Stay informed with Nuclear Matters.",CustomerBasedAltEnergy,1,Nuclear Matters,CustomerBasedAltEnergy,CustomerBasedAltEnergy
329169218808733,"Rep. Kyle Hall is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
957007891740543,"Rep. Larry Strickland is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
154650986659148,"Rep. Robert Reives II is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
1125850087926590,"Rep. Donna White is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
531681184870619,"Rep. Ed Goodwin is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
762777604387039,"Rep. John Autry is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
152054130314091,"Rep. Brian Turner is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
547382152949105,"Rep. Zack Hawkins is working hard to lower power bills for families and businesses across North Carolina, sponsoring legislation to look at changes that could reduce energy bills by more than $600 million a year. Click here to learn more about how the Alliance for Energy Security is working with policymakers to help make our energy cheaper, cleaner and more reliable.",EnergyAffordabilityandSustainabilityLegislation,1,The Alliance of Energy Security,EnergyAffordabilityandSustainabilityLegislation,EnergyAffordabilityandSustainabilityLegislation
516035766176318,"What if your daily chore could make a positive impact? 
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only $12 for 60 loads.
  ✅ Biodegradable packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  Detergent is the most requested item at homeless shelters.
  
 

  Earth Breeze donates 10 loads for every purchase 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
360215068949801,"Say YES to clean clothes and NO to plastic waste.
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only 20 cents a load. 
  ✅ Zero plastic packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  We donate 10 loads for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
221270076566655,"Laundry detergent Eco Sheets are helping STOP single-use plastics. Why not give them a try?
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only 20 cents a load. 
  ✅ Zero plastic packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  We donate 10 loads for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
129433665947546,"Thousands of people have changed the way they do laundry. Will you join them?
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only 20 cents a load. 
  ✅ Zero plastic packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  We donate 10 loads for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
156234236613692,"We translated a French testimonial for you! It's inspiring to see Eco Heroes all around the world 💚 🌎
  
 

  ✅ Removes the toughest stains & odors.  
  ✅ No more messy detergent. 
  ✅ Only $12 for 60 loads (20 cents a load)
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ 100% guarantee. We will refund you if you have any issues. 
  
 

  We donate 10 loads of detergent for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
898852120700839,"Behind the scenes at our Oregon warehouse! It's true... We ship every order with ZERO plastic!
  
 

  ✅ Only 20 cents a load. 
  ✅ Zero plastic packaging. 
  ✅ Vegan & cruelty-free.
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  We donate 10 loads for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
3100488576848360,"Imagine a detergent with ZERO plastic waste, that saves space, and offers a powerful clean... 
  
 

  ✅ Removes the toughest stains & odors.  
  ✅ No more messy detergent 
  ✅ Only $12 for 60 loads (20 cents a load)
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ 100% guarantee. We will refund you if you have any issues. 
  We donate 10 loads of detergent for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
1135036837237790,"You might be allergic to your laundry detergent and not even know it! Try Earth Breeze's dermatologist-tested detergent - tough on stains and easy on sensitive skin ✨
 

 ✅ Vegan & cruelty-free.⁣
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. ⁣
 ✅ Hypoallergenic & sensitive skin approved.⁣
 ✅ Removes the toughest stains & odors. ⁣
 ✅ 100% Satisfaction guaranteed.",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
410866597149036,"Using old-fashioned detergent? It's time to switch...
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only 20 cents a load. 
  ✅ Biodegradable packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  We donate 10 loads for every package sold 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
197468902516033,"You've been doing laundry wrong.
  
 

  Everyone is switching to Earth Breeze.
  ✅ Vegan & cruelty-free.
  ✅ Only $12 for 60 loads.
  ✅ Biodegradable packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
972128190031375,"You might be allergic to your laundry detergent and not even know it! Try Earth Breeze's dermatologist-approved detergent - tough on stains and easy on sensitive skin ✨
 

 ✅ Vegan & cruelty-free.⁣
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. ⁣
 ✅ Hypoallergenic & sensitive skin approved.⁣
 ✅ Removes the toughest stains & odors. ⁣
 ✅ 100% Satisfaction guaranteed.",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
1321296864993170,"Did you know only 9% of plastic actually ends up being recycled? 
 

 ✅ Vegan & cruelty-free.
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ Hypoallergenic & sensitive skin approved.
 ✅ Removes the toughest stains & odors. 
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
 

 We donate 10 loads for every package 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
153860116942330,"Stop scrolling and check out these laundry sheets! 
 

 ✅ Vegan & cruelty-free.
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ Hypoallergenic & sensitive skin approved.
 ✅ Removes the toughest stains & odors. 
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
 

 We donate 10 loads for every package 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
833895153961221,"Have you heard of liquidless laundry detergent? Trust us on this one. 
 

 ✅ Vegan & cruelty-free.
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ Hypoallergenic & sensitive skin approved.
 ✅ Removes the toughest stains & odors. 
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
 

 We donate 10 loads for every package sold 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
246155370630893,"Thousands of people have changed the way they do laundry. Will you join them?
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only 20 cents a load. 
  ✅ Zero plastic packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  We donate 10 loads for every package 💚
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
858542074795126,"Everyone is switching to Earth Breeze. Listen to Joy tell you why! 
  
 

  ✅ Vegan & cruelty-free.
  ✅ Only $12 for 60 loads.
  ✅ Biodegradable packaging. 
  ✅ 1-3 day FREE carbon neutral shipping. 
  ✅ Hypoallergenic & sensitive skin approved.
  ✅ Removes the toughest stains & odors. 
  ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
  
 

  Try it risk-free:
  http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
571498397625793,"Using old-fashioned detergent? It's time to switch...
 

 ✅ Hypoallergenic & sensitive skin approved.
 ✅ Removes the toughest stains & odors. 
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ Vegan & cruelty-free.
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
 

 We donate 10 loads for every package 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
4759931750692320,"You've been doing laundry wrong. 
 

 Everyone is switching to Earth Breeze. 
 ✅ Vegan & cruelty-free.⁣
 ✅ Only $12 for 60 loads.⁣
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. ⁣
 ✅ Hypoallergenic & sensitive skin approved.⁣
 ✅ Removes the toughest stains & odors. ⁣
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues.",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
305485311351626,"What if your daily chore could make a positive impact? 
 

 ✅ Vegan & cruelty-free.
 ✅ Only $12 for 60 loads.
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ Hypoallergenic & sensitive skin approved.
 ✅ Removes the toughest stains & odors. 
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. 
 Detergent is the most requested item at homeless shelters.
 Earth Breeze donates 10 loads for every purchase 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
1696250533912410,"Have you heard of liquidless laundry detergent? Trust us on this one. This product will completely change the way you've been doing laundry.
 

 ✅ Vegan & cruelty-free.⁣
 ✅ Only 20 cents a load. 
 ✅ Biodegradable packaging. 
 ✅ 1-3 day FREE carbon neutral shipping. ⁣
 ✅ Hypoallergenic & sensitive skin approved.⁣
 ✅ Removes the toughest stains & odors. ⁣
 ✅ 100% Satisfaction guaranteed. We will refund you if you have any issues. ⁣",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
156234236613692,"We translated a French testimonial for you! It's inspiring to see Eco Heroes all around the world 💚 🌎
 

 ✅ Removes the toughest stains & odors.  
 ✅ No more messy detergent. 
 ✅ Only $12 for 60 loads (20 cents a load)
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ 100% guarantee. We will refund you if you have any issues. 
 

 We donate 10 loads of detergent for every package 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
4213709868747380,"We removed as much water as possible from laundry detergent. The result? Lightweight sheets (for fewer carbon emissions) and plastic-free packaging (to minimize waste).
 

 Read how they work ↓
 

 https://www.grove.co/welcome/how-laundry-soap-sheets-work/",EcofriendlyConsumerChoices,1,Grove Collaborative,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
1167829190353300,"Leslie ditched her old-fashioned detergent... TRANSFORM your laundry experience today. 
 

 ✅ Removes the toughest stains & odors.  
 ✅ No more messy detergent. 
 ✅ Only $12 for 60 loads (20 cents a load)
 ✅ 1-3 day FREE carbon neutral shipping. 
 ✅ 100% guarantee. We will refund you if you have any issues. 
 

 We donate 10 loads of detergent for every package 💚
 

 Try it risk-free:
 http://earthbreeze.com/shopnow",EcofriendlyConsumerChoices,1,Earth Breeze,EcofriendlyConsumerChoices,EcofriendlyConsumerChoices
297983938689196,"📦 SHIPS NOW! 📦
 

 ✅ Reduce plastic waste 
 ✅ Minimize carbon emissions
 ✅ Get plant-powered products
 

 🚛 FREE shipping on all Starter Kits within the contiguous U.S.",EcofriendlyConsumerChoices,1,Cleanyst,PlasticWasteandEnvironmentalImpact,EcofriendlyConsumerChoices
